Blood Over Bright Haven,M. L. Wang,Fantasy,"[['9'], ['9912', '6224']]",None,['None'],['0'],Sciona Freynan,['Highmage'],Thomil,"['Janitor', 'Nomadic Hunter']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Book of Night,Holly Black,Fantasy,"[['5132', '13']]",Vince,['Unknown'],['0'],Charlie Hall,"['Bartender', 'Con Artist']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bookshops & Bonedust,Travis Baldree,Fantasy,"[['0130', '5223']]",Fern,['Unknown'],['0'],Viv,"['Mercenary', 'Bookshop Assistant']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Circe,Madeline Miller,Fantasy,[['9']],Odysseus,['King'],['11'],Circe,['Witch'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demons of Good and Evil,Kim Harrison,Fantasy,"[['9', '9']]",Trent Kalamack,['None'],['0'],Rachel Morgan,"['Witch-born Demon', 'Subrosa']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragons of Fate,Margaret Weis,Fantasy,"[['9'], ['9'], ['0310'], ['9']]",None,['None'],,Destina Rosethorn,['Time Traveler'],Raistlin,['Mage'],Sturm,['Knight'],Tasslehoff,['Adventurer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dreadful,Caitlin Rozakis,Fantasy,[['9']],Princess,['Princess'],['11'],Gav,['Evil Wizard'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dungeon Crawler Carl,Matt Dinniman,Fantasy,[[9]],Donut,['None'],['0'],Carl,['Game show contestant'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire of the Damned,Jay Kristoff,Fantasy,[['9']],Liathe,['Vampire'],['9'],Gabriel de LeÃƒÂ³n,['Silversaint'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairy Tale,Stephen King,Fantasy,"[['8', '2310']]",None,['None'],,Charlie Reade,"['Student', 'Mythology Professor']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Final Fantasy VII Remake: Traces of Two Pasts,Kazushige Nojima,Fantasy,"[['5211'], ['1420', '3421']]",Cloud Strife,['Mercenary'],['0310'],Aerith Gainsborough,['Flower Seller'],Tifa Lockhart,"['Bar Owner', 'Martial Artist']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fire & Blood,George R. R. Martin,Fantasy,"[['11'], ['11'], ['11'], ['11'], ['11'], ['11']]",None,['None'],,Aegon I Targaryen,['King'],Maegor I Targaryen,['King'],Jaehaerys I Targaryen,['King'],Viserys I Targaryen,['King'],Rhaenyra Targaryen,"['Princess', 'Queen']",Aegon II Targaryen,['King'],,,,,,,,,,,,,,,,,,,,,,,,
Fire and Song,Bryce O'Connor,Fantasy,"[['7', '0310']]",None,['None'],,Reidon Ward,['Student (military cadet)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galatea,Madeline Miller,Fantasy,[['9']],Pygmalion,['Sculptor'],['2651'],Galatea,['Statue'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gideon the Ninth,Tamsyn Muir,Fantasy,"[['0310'], [9']]",Harrowhark Nonagesimus,['Necromancer'],['9'],Gideon Nav,"['Swordswoman', 'Cavalier']",Harrowhark Nonagesimus,['Necromancer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Godkiller,Hannah Kaner,Fantasy,[[9]],None,['None'],,Kissen,['Godkiller'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
He Who Drowned the World,Shelley Parker-Chan,Fantasy,"[['3413', '0110'], ['0110']]",Ma Xiuying,['None'],['0'],Zhu Yuanzhang,"['Monk', 'Military Leader']",Wang Baoxiang,['Strategist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heartsong,TJ Klune,Fantasy,[[4]],Kelly Bennett,['Not applicable'],[4],Robbie Fontaine,['Not applicable'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hell Bent,Leigh Bardugo,Fantasy,"[['7', '9'], ['7'], ['7'], ['3355'], ['0']]",Darlington,['None'],['0'],Galaxy 'Alex' Stern,"['Student', 'Wheelwalker']",Daniel 'Darlington' Arlington,['Student'],Pamela Dawes,['Student'],Detective Turner,['Detective'],Tripp Helmuth,['Former Student'],,,,,,,,,,,,,,,,,,,,,,,,,,
I'm Afraid You've Got Dragons,Peter S. Beagle,Fantasy,[['7544']],None,['Unknown'],,Gaius Aurelius Constantine Heliogabalus Thrax,['Dragon Exterminator'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In the Lives of Puppets,TJ Klune,Fantasy,[['2151']],Hap,['Unknown'],['0'],Victor Lawson,['Inventor'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ink Blood Sister Scribe,Emma Torzs,Fantasy,"[['2622'], ['0']]",None,['None'],,Joanna,['Librarian'],Esther,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legends & Lattes,Travis Baldree,Fantasy,[['5131']],Tandri,['Artist'],['2651'],Viv,['Barista'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lolth's Warrior,R. A. Salvatore,Fantasy,[['0310']],Catti-brie,['Wizard'],['9'],Drizzt Do'Urden,['Warrior'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lost in the Moment and Found,Seanan McGuire,Fantasy,[[0]],None,['None'],,Antoinette (Antsy),['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirrored Heavens,Rebecca Roanhorse,Fantasy,"[[11], [11], [9]]",None,['None'],,Serapio,['Carrion King'],Xiala,['Queen'],Naranpa,['Avatar of the Sun God'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mislaid in Parts Half-Known,Seanan McGuire,Fantasy,[[1]],Charlie,['None'],['None'],Antoinette (Antsy) Ricci,['Child'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murtagh,Christopher Paolini,Fantasy,[['9']],None,['None'],,Murtagh,['Dragon Rider'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Night Angel Nemesis,Brent Weeks,Fantasy,[['0310']],Elene Cromwyll,['None'],['0'],Kylar Stern,['Assassin'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ninth House,Leigh Bardugo,Fantasy,"[['7', '3355']]",Daniel Arlington (Darlington),"['Student', 'Researcher']","['7', '2100']",Galaxy 'Alex' Stern,"['College student', 'Investigator']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordinary Monsters,J. M. Miro,Fantasy,"[[0], [0]]",None,['None'],,Charlie Ovid,['Unknown'],Marlowe,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somewhere Beyond the Sea,TJ Klune,Fantasy,"[['1345'], ['3359']]",Linus Baker,['Government Inspector'],['3359'],Arthur Parnassus,['Orphanage Director'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starling House,Alix E. Harrow,Fantasy,"[['5223', '9112']]",Arthur Starling,['Unknown'],['0'],Opal,"['Cashier', 'Housekeeper']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone Blind,Natalie Haynes,Fantasy,[['0']],None,['None'],['0'],Medusa,['Gorgon'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Adventures of Amina al-Sirafi,Shannon Chakraborty,Fantasy,[['3154']],None,['None'],['0'],Amina al-Sirafi,['Pirate'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Atlas Complex,Olivie Blake,Fantasy,"[[9], [9], [9], [9], [9], [9]]",Gideon Drake,['Magic User'],[9],Nicolas 'Nico' Ferrer de Varona,['Magic User'],Elizabeth ÃƒÂ¢Ã¢â€šÂ¬Ã…â€œLibbyÃƒÂ¢Ã¢â€šÂ¬Ã‚Â Rhodes,['Magic User'],Parisa Kamali,['Magic User'],Tristan Caine,['Magic User'],Reina Mori,['Magic User'],Callum Nova,['Magic User'],,,,,,,,,,,,,,,,,,,,,,,,
The Atlas Paradox,Olivie Blake,Fantasy,"[[9], [9], [9], [9], [9], [9]]",Nico,['Magician'],[9],Tristan,['Magician'],Callum,['Magician'],Parisa,['Magician'],Nico,['Magician'],Libby,['Magician'],Reina,['Magician'],,,,,,,,,,,,,,,,,,,,,,,,
The Atlas Six,Olivie Blake,Fantasy,"[['2111'], ['2111'], ['9'], ['9'], ['9'], ['9']]",Ezra,['Medeian'],['9'],Libby,['Magician'],Nico,['Magician'],Callum,['Empath'],Tristan,['Illusionist'],Reina,['Naturalist'],Parisa,['Telepath'],,,,,,,,,,,,,,,,,,,,,,,,
The Black Bird Oracle,Deborah Harkness,Fantasy,"[['2310', '0']]",Matthew Clairmont,['Vampire Geneticist'],['2131'],Diana Bishop,"['Scholar', 'Witch']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bone Season,Samantha Shannon,Fantasy,"[['9', '9']]",Warden,['Rephaim Soldier'],['9'],Paige Mahoney,"['Dreamwalker', 'Criminal Underboss']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Book of Bill,Alex Hirsch,Fantasy,"[['0'], ['2111']]",None,['None'],['0'],Bill Cipher,['Demon'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Book of Doors,Gareth Brown,Fantasy,"[['5223'], ['2622']]",Drummond Fox,['Librarian'],['2622'],Cassie Andrews,['Bookseller'],Drummond Fox,['Librarian'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Book of Love,Kelly Link,Fantasy,"[['0'], ['0'], ['0']]",None,['None'],['0'],Laura,['Student'],Daniel,['Student'],Mo,['Student'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bright Sword,Lev Grossman,Fantasy,"[['3422'], ['3422'], ['3435', '3422'], ['2320', '2631']]",None,['None'],['0'],Collum,['Knight'],Sir Palomides,['Knight'],Sir Dagonet,"['Fool', 'Knight']",Nimue,"['Apprentice', 'Sorceress']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cartographers,Peng Shepherd,Fantasy,"[['2165', '2622']]",Felix,"['Cartographer', 'Tech Developer']","['2165', '2512']",Nell Young,"['Cartographer', 'Archivist']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cat Who Saved Books,Sosuke Natsukawa,Fantasy,[['1420']],Sayo Yuzuki,['None'],['0'],Rintaro Natsuki,['Bookshop Owner'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Chalice of the Gods,Rick Riordan,Fantasy,"[['0'], ['0'], ['0']]",Annabeth Chase,['Demigod'],['0'],Percy Jackson,"['Demigod', 'High school student']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The City and Its Uncertain Walls,Haruki Murakami,Fantasy,"[['9', '2622']]",Unnamed Teenage Girlfriend,['Not Applicable'],['0'],Unnamed Protagonist,"['Dream Reader', 'Librarian']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The City We Became,N.K. Jemisin,Fantasy,"[[0], ['2652', '1113'], ['1349'], ['2622'], ['0']]",None,['None'],['None'],Manny,['Unknown'],Brooklyn Thomason,"['Hip-hop Artist', 'City Councilwoman']",Bronca,['Arts Center Director'],Aislyn Houlihan,['Librarian'],Padmini Prakash,['PhD Student'],,,,,,,,,,,,,,,,,,,,,,,,,,
The Crane Husband,Kelly Barnhill,Fantasy,[['5151']],None,['None'],['0'],Unnamed teenage girl,['Teenager'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Dallergut Dream Department Store,Miye Lee,Fantasy,[['5221']],None,['None'],['0'],Penny,['Employee at DallerGut Dream Department Store'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Daughters' War,Christopher Buehlman,Fantasy,[['0']],None,['None'],['0'],Galva,['Raven Knight'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Eye of the Bedlam Bride,Matt Dinniman,Fantasy,"[['0312'], [0]]",None,['None'],['None'],Carl,['Coast Guard Veteran'],Princess Donut,['Princess'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Fall of Numenor,J.R.R. Tolkien,Fantasy,"[['1112'], ['1112', '1112'], ['1112']]",None,['None'],['0'],Elendil,['King'],Isildur,"['Prince', 'King']",Ar-PharazÃƒÆ’Ã‚Â´n,['King'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Familiar,Leigh Bardugo,Fantasy,"[['9112', '0'], ['5414']]",Santangel,['Assassin'],['5414'],Luzia Cotado,"['Scullery Maid', 'Milagrero']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Fox Wife,Yangsze Choo,Fantasy,"[['0'], ['3355']]",Kuro,['Fox Spirit'],['0'],Snow,['Fox Spirit'],Bao,['Detective'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Fragile Threads of Power,V. E. Schwab,Fantasy,"[[9], [9, 9], [1111], [9, 9], [9], [1111]]",Alucard Emery,"['Sailor', 'Consort']","[9, 9]",Kell,['Antari'],Lila Bard,"['Thief', 'Sailor']",Rhy Maresh,['King'],Alucard Emery,"['Sailor', 'Consort']",Tesali Ranek,['Magic Thread Manipulator'],Kosika,['Queen'],,,,,,,,,,,,,,,,,,,,,,,,
The Fury of the Gods,John Gwynne,Fantasy,"[['5414'], ['5414']]",None,['None'],['0'],Orka,['Warrior'],Varg,['Warrior'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The God of Endings,Jacqueline Holland,Fantasy,"[['2651', '1345']]",None,['None'],['0'],Collette LeSange,"['Artist', 'Art School Director']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Golden Enclaves,Naomi Novik,Fantasy,"[['0', '9']]",Orion Lake,"['Student', 'Wizard']","['0', '9']",Galadriel Higgins,"['Student', 'Wizard']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Half-Elf Demigod Part II Volume 16,Kugane Maruyama,Fantasy,"[[9, 9], [9, 9], [9, 9]]",None,['None'],['0'],Ainz Ooal Gown,"['Overlord', 'Adventurer']",Mare,['Adventurer'],Aura,['Adventurer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The House in the Cerulean Sea,TJ Klune,Fantasy,[['3412']],Arthur Parnassus,['Orphanage Director'],['1345'],Linus Baker,['Case Worker'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Invisible Hour,Alice Hoffman,Fantasy,"[['2622', '0'], ['2641']]",Nathaniel Hawthorne,['Writer'],['2641'],Mia Jacob,"['Librarian', 'Student']",Nathaniel Hawthorne,['Writer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Invisible Life of Addie LaRue,V. E. Schwab,Fantasy,"[['9'], ['5223']]",Henry Strauss,['Bookseller'],['5223'],Addie LaRue,"['Thief', 'Not applicable']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Life Impossible,Matt Haig,Fantasy,[['2330']],Ash,['None'],['0'],Grace Winters,['Mathematics Teacher'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Lightning Thief,Rick Riordan,Fantasy,[['0']],Annabeth Chase,['High school student'],['0'],Percy Jackson,['High school student'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Lord of the Rings,J.R.R. Tolkien,Fantasy,"[['0'], ['6113'], ['2133', '1111'], ['0']]",Arwen,['Elf'],['0'],Frodo Baggins,['Ring-bearer'],Samwise Gamgee,['Gardener'],Aragorn,"['Ranger', 'King']",Gandalf,['Wizard'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Lost Bookshop,Evie Woods,Fantasy,"[['5151'], ['0'], ['1420']]",Henry,['PhD Student'],['0'],Martha,['Housekeeper'],Henry,['PhD Student'],Opaline,['Bookshop Owner'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Lost Story,Meg Shaffer,Fantasy,"[['3355'], ['2651'], ['3240']]",Evan,['Unknown'],['0'],Jeremy Cox,['Missing Persons Investigator'],Rafe Howell,['Artist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Midnight Library,Matt Haig,Fantasy,"[['0', '5223']]",Ash,['Surgeon'],['2212'],Nora Seed,"['Student', 'Music Store Clerk']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Narrow Road Between Desires,Patrick Rothfuss,Fantasy,[[0]],Denna,['None'],['0'],Bast,['Fae'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Olympian Affair,Jim Butcher,Fantasy,"[['3152'], ['0']]",Gwendolyn Margaret Elizabeth Lancaster,['Heir'],['0'],Captain Francis Madison Grimm,['Privateer Captain'],Gwendolyn Margaret Elizabeth Lancaster,['Heir'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Poppy War,R. F. Kuang,Fantasy,"[['3122', '2635', '0310']]",Yin Nezha,['Soldier'],['0310'],Fang Runin,"['Student (Military)', 'Shaman', 'Soldier']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Priory of the Orange Tree,Samantha Shannon,Fantasy,"[['3421'], ['5153', '2635'], ['2114'], ['3435']]",Sabran Berethnet,['Queen'],['1111'],TanÃƒÂ©,['Dragonrider'],Ead Duryan,"['Lady-in-waiting', 'Mage']",Niclays Roos,['Alchemist'],Loth Beck,['Courtier'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Silmarillion,J.R.R. Tolkien,Fantasy,"[['7313'], ['0'], ['0'], ['1111'], ['0'], ['1111', '3152']]",LÃƒÆ’Ã‚Âºthien,['None'],['0'],FÃƒÆ’Ã‚Â«anor,['Jewelsmith'],Beren,['Outlaw'],LÃƒÆ’Ã‚Âºthien,['None'],Fingolfin,['King'],TÃƒÆ’Ã‚Âºrin,['Warrior'],EÃƒÆ’Ã‚Â¤rendil,"['Lord', 'Sailor']",,,,,,,,,,,,,,,,,,,,,,,,
The Stone Witch of Florence,Anna Rasche,Fantasy,"[['2230', '3359']]",Giovanni,['None'],['0'],Ginevra di Gasparo,"['Healer', 'Investigator']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Sun and the Star,"Rick Riordan, Mark Oshiro",Fantasy,"[[0], [0]]",Will Solace,['Demigod'],[0],Nico di Angelo,['Demigod'],Will Solace,['Demigod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Sunlit Man,Brandon Sanderson,Fantasy,"[['9', '0']]",None,['None'],['0'],Nomad,['Apprentice'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Warm Hands of Ghosts,Katherine Arden,Fantasy,"[['2221'], ['0310']]",Hans Winter,['Soldier'],['0310'],Laura Iven,['Field Nurse'],Freddie Iven,['Soldier'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Weaver and the Witch Queen,Genevieve Gornichec,Fantasy,"[['9'], ['0'], ['0']]",None,['None'],['None'],Gunnhild,['Witch'],Oddny,['Farmer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The World We Make,N.K. Jemisin,Fantasy,"[['9'], ['9'], ['9', '2652', '1112'], ['9'], ['9'], ['9']]",Manny,['None'],['0'],Neek,['Avatar'],Manny,['Avatar'],Brooklyn,"['Avatar', 'Musician', 'Politician']",Bronca,['Avatar'],Venezia,['Avatar'],Padmini,['Avatar'],,,,,,,,,,,,,,,,,,,,,,,,
Thornhedge,T. Kingfisher,Fantasy,[['9']],None,['None'],['0'],Toadling,['Guardian'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tress of the Emerald Sea,Brandon Sanderson,Fantasy,"[['9112', '0'], ['0']]",Charlie,"['Gardener', 'Heir']","['6113', '0']",Tress,"['Window Washer', 'Sprouter']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victory City,Salman Rushdie,Fantasy,"[['2641', '2635', '1112']]",Domingo Nunes,['Trader'],['3322'],Pampa Kampana,"['Poet', 'Prophet', 'Queen Regent']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waybound,Will Wight,Fantasy,"[[0, 9]]",Yerin,['Sacred Artist'],[9],Lindon,"['Unsouled', 'Sacred Artist']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
When Among Crows,Veronica Roth,Fantasy,"[[0], [9]]",Liam Grey,['None'],['None'],Dymitr,['Hunter (Supernatural)'],Ala,['Bartender'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wicked,Gregory Maguire,Fantasy,"[['0', '9']]",Fiyero,['Prince'],['0'],Elphaba Thropp,"['Student', 'Activist']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind and Truth,Brandon Sanderson,Fantasy,"[['1112', '2422'], ['1112', '2654'], ['2641'], ['2641', '2643'], ['1112', '2641'], ['3435', '2422'], ['2211', '2422'], ['2641'], ['2422'], ['0']]",Adolin Kholin,"['Highprince', 'Duelist']","['1112', '2654']",Dalinar Kholin,"['Highprince', 'Bondsmith']",Adolin Kholin,"['Highprince', 'Duelist']",Sigzil,['Worldsinger'],Venli,"['Scholar', 'Envoy']",Jasnah Kholin,"['Queen', 'Scholar']",Szeth,"['Assassin', 'Skybreaker']",Kaladin,"['Surgeon', 'Windrunner']",Shallan,['Lightweaver'],Renarin,['Truthwatcher'],Rlain,['Listener'],,,,,,,,,,,,,,,,
Winter Lost,Patricia Briggs,Fantasy,"[['7231', '9']]",Adam Hauptman,['Alpha Werewolf'],['9'],Mercy Thompson,['Car Mechanic'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Witch King,Martha Wells,Fantasy,[['0']],None,['None'],['0'],Kai,['Demon'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolfsong,TJ Klune,Fantasy,[['7231']],Joe Bennett,['Unknown'],['0'],Ox Matheson,['Mechanic'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrath of the Triple Goddess,Rick Riordan,Fantasy,"[['0'], ['0'], ['0']]",Annabeth Chase,['High school student'],['0'],Percy Jackson,['High school student'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brothersong,TJ Klune,Fantasy,[['7231']],Mark Bennett,['Unknown'],['0'],Carter Bennett,['Mechanic'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravensong,TJ Klune,Fantasy,"[['7231', '0']]",Mark Bennett,['Unknown'],['0'],Gordo Livingstone,"['Mechanic', 'Witch']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Someone You Can Build a Nest In,John Wiswell,Fantasy,[[0]],Homily,['Monster hunter'],['None'],Shesheshen,['Monster'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Under the Whispering Door,TJ Klune,Fantasy,"[['2611', '0'], ['1420', '0']]",Hugo Freeman,"['Tea Shop Owner', 'Ferryman']","['1420', '0']",Wallace Price,"['Lawyer', 'Reaper']",Hugo Freeman,"['Tea Shop Owner', 'Ferryman']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Tainted Cup,Robert Jackson Bennett,Fantasy,"[['3359'], ['4419', '7312']]",Kepheus Strovi,['Legion Officer'],['0110'],Anagosa Dolabra,['Investigator'],Dinios Kol,"['Assistant Investigator', 'Engraver']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voyage of the Damned,Frances White,Fantasy,[['0']],None,['None'],['0'],Ganymedes Piscero,['Heir'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pandora,Susan Stokes-Chapman,Fantasy,"[['5221'], ['2632']]",Edward Lawrence,['Antiquarian Scholar'],['2632'],Pandora Blake,"['Shopkeeper', 'Aspiring Jewelry Artist']",Edward Lawrence,['Antiquarian Scholar'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cemetery of Untold Stories,Julia Alvarez,Fantasy,"[['2641', '2310'], ['5322'], ['1111']]",ArÃƒÆ’Ã‚Â­stides Ramos,['Police Officer'],['5412'],Alma Cruz,"['Novelist', 'University Professor']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Frugal Wizard's Handbook for Surviving Medieval England,Brandon Sanderson,Fantasy,[[0]],Sigrid,['None'],['0'],Unknown,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cradle of Ice,James Rollins,Fantasy,"[[0], ['0'], ['0'], ['0'], [0]]",None,['None'],['0'],Nix,['Unknown'],Unknown Soldier,['Soldier'],Unknown Thief,['Thief'],Lost Prince,['Prince'],Young Girl,['Child'],,,,,,,,,,,,,,,,,,,,,,,,,,
Gild,Raven Kennedy,Fantasy Romance,[['5169']],King Midas,['King'],['11'],Auren,['Concubine'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Immortal Longings,Chloe Gong,Fantasy Romance,[['11']],Anton Makusa,['Aristocrat'],['10'],Princess Calla Tuoleimi,['Princess'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Onyx Storm,Rebecca Yarros,Fantasy Romance,"[['7', '0110']]",Xaden Riorson,"['Duke', 'Squad Leader']","['10', '0110']",Violet Sorrengail,"['Student (military)', 'Squad Leader']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruthless Vows,Rebecca Ross,Fantasy Romance,"[['2641'], ['2641']]",Roman Carver Kitt,['War Correspondent'],['2641'],Iris Elizabeth Winnow,['Columnist'],Roman Carver Kitt,['War Correspondent'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skyshade,Alex Aster,Fantasy Romance,"[['1114', '5419']]",Grim Malvere,['Ruler'],['1114'],Isla Crown,"['Ruler', 'Vigilante']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The City of Stardust,Georgia Summers,Fantasy Romance,[[0]],Aleksander,['Assistant'],['9'],Violet Everly,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Games Gods Play,Abigail Owen,Fantasy Romance,"[['4110', '9']]",Hades,['God of the Underworld'],['0'],Lyra Keres,"['Office Clerk', 'Champion']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Hemlock Queen,Hannah Whitten,Fantasy Romance,"[['9'], ['1111', '1111']]",Prince Bastian,"['Prince', 'King']","['1111', '1111']",Lore,['Right-hand advisor'],Prince Bastian,"['Prince', 'King']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Honey Witch,Sydney J. Shields,Fantasy Romance,[['9']],Lottie,['Unknown'],['0'],Marigold Claude,['Honey Witch'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Serpent & the Wings of Night,Carissa Broadbent,Fantasy Romance,"[[0], [0]]",Raihn,['Unknown'],[0],Oraya,['Princess'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Stars Are Dying,Chloe C. Penaranda,Fantasy Romance,[[0]],Nyte,['Unknown'],[0],Astraea,['Unknown'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Very Secret Society of Irregular Witches,Sangu Mandanna,Fantasy Romance,"[['9', '235']]",Jamie,['Librarian'],['262'],Mika Moon,"['Witch', 'Tutor']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
